clean_tweet,label
አይ ሸገር!  አይ አዱ ገነት 🤔 በአንድ ከተማ ላይ በታክሲ የ3 ብር መንገድ ልዩነት አንዱ የክርስትና ልጅ አንዱ የእንጀራ ልጅ የሚሆንበት! አንዱ ካዛ ላይ የከፈለበትን የስብሰባ አዳራሽ ይከለከላል፣ አንዱ ደ'ሞ ቦሌ ላይ ደግሞ ገና በሚከፈል ይጨፍራል,0
"Justice በጣም ልክ ነህ ያው ክልሌ  ዞኔ ምናምን እያሉ አድገውኮ ነው ዩኒቨርሲቲ ሲሄዱ ችግር የሚፈጥሩት
 የታምራት ሃሳብ(analysis)  ከሃገርና ከአህጉር የሰፋ ስለሆነ  overdose ሆነባቸውና............",0
ሆን ተብሎ የአማራና የኦሮሞን ሕዝቦችን ለማጣላት በወያኔው ካድሬ በአሉላ ሰለሞን በድብቅ የተምሰረትውና በእውሩ ትግራዋይ ቴዎድሮስ ፀጋዬ የሚመራው ከ silver spring የሚተላለፈው የርዕዩት ሬዲዮ ቀዋሚ አምደኛ ነበር ከአመት በፊት ወደ ኢትዮጵያ ከመሄዱ,0
እንዲያ ካልሽ ፒስ በቃ ያንቺ ጤና ስለሚያሳስበኝ ነው,1
": ""አማራ ጠንካራ ባህል ያለው ፣ መልካም ፣ ብልህ ፣ ጥበበኛ እንዲሁም ባለፀጋ ህዝብ ነዉ"" ዴቪድ ስታይመን  via",1
ፖለቲካ ከነካካቸው ሰዎች ውስጥ እንደ እስክንድር ነጋ አይነት ጠንጋራ ከቶ ከወዴት ይገኛል ??,1
"የሁለት ዓለም እናቶች
********************************************
መሽረፍት በአንድ እጁ የአዲስ አበባ አረጋውያን እናቶችን እንጀራ ያጎርሳል …በሌላኛው እጁ ደሞ የወለጋ እናቶችን ቦምብ ያጎርሳል፡፡ የኢትዮጵያ ህዝብ ሆይ … መች ይሆን የሚገባህ?",0
አርቴታ ስራ እንደጀመረ ያስታውቃል,1
ነፍስ ከስጋህ ይላቀቅ። የአዱ ገነት ልጅ መሆን ብርቅ ነው እንዴ? ደግሞስ አዱ ገነትን ወክላ ነው እንዴ ሚንስትር የሆነችው የተሳለቀችበትን የአማራን ህዝብ ወክላ እንጅ?,0
መቼ  ይሆን ስለ ኢትዮጵያ መልካም  ዜና የምንሠማው,0
የፈጣሪ ያለህ! ግን እንዴት ነዉ እንደነሱ ማሰብ የሚቻለው?,0
"እነሱ ያቀዱት ሴራ ፨
አብይ ፣ ኦነግና ፣ እነ ቁዘማ (ኢዜማ) ያሰቡት !😜

ከ90 ቀናት በፊት እስክንድር ነጋና ባልደራሱ በምርጫዉ
አይመዘገቡም  😜 አታስቡ በ 90ውን ቀናት  ከ50-60 ቀናት ነው ያለው😜",0
: እስክንድር ለፋውል አዲስ ባይሆንም ሞጣ ላይ በሠራው ፋውል ምክንያት ማንነቱ ፍንትው ብሎ በመታየቱ ከጥላቻ መደብሩ ውልቅ እያለ ያለው ሰው የበዛ ሆኖ ታይቶኛል። ከባድ እና በቅቤ ሊታሽ የማይችል፣ ማገ…,0
እንደ በሬ ሻኛ ከሰው በላይ ያውላችሁ!,1
በጣም ደስ ይላል ይህን መስማት። ለውዱ መሪያችን ምስጋና ይድረሰው። ከመጀመሪያው ይህን ሀሳም ስላመጣ። ሁሌም ከጎኑ ነን።,1
የዘንድሮ አሽቃባጮች ለየት ይላሉ; በምናቸው እንደሚያስቡም ግራ ያጋባል,0
": አሳዛኝ ዜና
የቤኒሻንጉል ጉሙዝ ክልል ምክር ቤት የከተማ ልማት፣ ንድግ፣ ኢንዱስትሪ ትራንስፖርትና የፋይናንስ ጉዳዮች  ኮሚቴ ሰብሳቢ ክቡር አቶ አብዱልሃይ ሶጃር ዛሬ ከጠዋቱ 1:30 ወደ ነ…",0
መልካም የሰራ ዘመን ይሁንላቹ ብለናል,1
ብርቱው ወንድሜ Thomas Jejaw Molla እንኳን ተወለድህ። ቀሪ ዘመንህ የተባረከ ይሁን።,1
እና ቆንጅዬ ብቻ ነው ለከፋ?,0
"ተምራ ከልተማርክ

ተማራ ከሚበል፡ ሰትማር በንፁህ  አዕምሮ ብትኖር ይሻለል፡ ፡",1
"192
205
244
91 
43
78
222
234
በጥቂቱ እንዚህን ቁጥሮች ትርጉም ካለወቅ እንኩዋን ጥብቅና በፍርድቤት ደጃፍ አትለፍ፡፡
ይህ ማለት እኮ ለኢንጂንር ላይቭ ሎድ እና ዴድ ሎድ እንዳለማወቅነዉ ለዚህ ደሞ ተሳስተህም ቢሆን በአምስት ኪሎ ደጃፍ እንዳታልፍ፡፡",0
ከምርጫ በፊት ሰላምን አረጋግጠን ከዲሞክራሲያዊ መብት በፊት የመኖር መብትን አስከብረን እስክንጨርስ ምርጫው ላልተወሰነ ጊዜ ቢራዘም እላለሁ ። ሰሚ ካገኘው። ቸር እንሰንብት!,1
"በሱ ቤት አሁን አገር አያስተዳደረ ነው

ዩኒቨርስቲዎች ይዘጋሉ
ሃይማኖት ቦታዎች ይነዳሉ
ተማሪዎች በየቀኑ ይሞታሉ
ባለስልጣናት በቤታቸው፣በስራ ቦታቸው፣ለስራ ሲሄዱ ይገደላሉ
ህዝብ ይሳደዳል፣ይፈናቀላል
ወንጀለኞች በመንግስት ይጠበቃሉ",0
እሷ ደግሞ 'ደህና ሁን ልበልህ' በሚለው ትለይሀለች።,0
የምን ፍቃድ??? ከማን??? ግራ የሚያጋባ ነገር ነው።,0
ኧረ አንተ ሠውየ አደብ ግዛ፤እታገላለሁ ብሎ የአስመራ ሴቶች እየተዳራ የስንቱን ገንዘብ ሲበዘብዝ የኖረ ሞራል የሚባል ያልፈጠረበት ሦየ ነው ቢራኑ ማለት፣ስንቱን አምኖት ሊታገል የሄደ ወጣት ሲያስረሽን የኖረ ሦየ፤....ኧረ ተው,0
ጥሩ ቀማሽ ነው ለማለት ነው,1
ቀሽም ነው እረ ..ለነገሩ ሳይኖር ነው የሞተው,0
እንድደውም ፕሮፓዛል ፅፈን እርዳታእየጠየቅን መያድ እናቆቁማለን ወይም ደግሞ መያድ ተቀጥረን ከፍተኛ ደሞዝ ለማግኘት እንተጋለን እንጂ የወገናችን ጉድለት ውርደት አይታየንም,1
ውይ ጆኒዬ። የኔ ወዳጅ የኔ አክባሪ። እዛ ስለመለስኩ ያየኸው መስሎኝ እኮ ነው። አፉ በለን,1
ምነው ወንበር ላይ ቁጭ ቢል! መሐሙድ በጣም እድለኛ አዝማሪ ነው! ጤናና ሰላምን እመኝለታለሁ!!,1
የኔንም ቤት እንደዚ ሞቅ ሞቅ! 💯,1
መልካም በዓል የኛ ሰው እግዚአብሔር ይጠብቅህ,1
በአሁኑ ሰአት ስለ ቀጣዩ ምርጫ አለማሰብና አለመሳተፍ ለሚቀጥሉት አምስት አመት የበይ ተመልካች መሆን ነው። ኢዜማዎች ስራችንን እየሰራን ነው እናንተስ ?,0
የኔ ድንቅ መሪዬ  ዶር ዐብይ የህዝብህ ኩራት አኮረህኝ በሄድክበት በድል የምትመጣ ለወገነህ ደራሽ ስሆንከደ ኮራሁበህ ተባረክልኝ ሁሌም ከጎንህ ነኝ,1
አብርሐም የእስራኤልም የአሕዛብ ሁሉ አባትም ተብሏል::,1
ገንዘብ ያለው ሰው ሃይል አለው። የአአ ዙሪያ ገበሬ እንዴት መሬቱን ተነጥቆ እንደተበተነ ታቃለህ! ሊያውም መሬት የብሔረሰቦች ነው በሚበልበት ሀገር!!,0
ንፍጣም ተሸክመከው ዙር ጥንብ ርካሽ,0
ብሬ በቃ ንግግሩ እራሱ ምክንያታዊ የሆነ ምርጥ እይታ ከሚገርም ትንታኔ ጋር ማቅረብ የሚችል የፓለቲካ ሰው ነው,1
እርግጥ የኣብይ ፋሽስታዊ ስርኣት መፍረሱ ኣይቀርም የሚያናድደኝ ነገር ግን ኣብይ እንደ መንግስቱ የፈረጠጠ እለት ነው።,0
በመጥፎዎች ስትከበብ ከመጥፎዎቹም የተሻለውን መጥፎ የምትመርጥበት እድል እና ብልጠት ይስጥህ።,1
እሺ! ሥምህን እና PPህን ቀይራ! አሥራት ወልደየሥ የአማራ ጎጠኛ ነበር!,0
ኤዜማን  መ ምርጥ ኢትዮጵያውያን ማዳን ነው።,1
ስብርብርሽ ወጥቶ የለ እነዴ? እኔ አስራ 3 😉,0
ማመስገን ትልቅነት ነው፤ አክባሪ ክብሩ የበዛ ይሆናል።,1
አንተን ማዋራት አለብኝ ስለሁሉም ነገር እባክህ አግኘኝ,1
ተስፋዉ ገና ብዙ አማራን ማረድ ነዉ ጃዋር የተባለ ወንጀለኛ ያጠፋቸዉ ነፍሶች ፍትህ ይሻሉ ከተጠያቂነት ለማሸሽ የሚደረግ ተግባር በብርቱ ትግል እናከሽፈዋለን ይህ ግለሰብ ለፍርድ እንጅ ለምርጫ አይቀርብም፡፡,0
ብቻህን አይደለህም ፤ የሁለቱ አለመስማማት ወደ ምንፈራዉ ነገር ዉስጥ እንዳይከተን ፈርቻለሁ።,0
"ኸረ እንዳታስለቅሰኝ አለቃ? ያክብርልኝ! 🙏

አምጣው በከባዱ አቀባበል እናደርግለታለን 😉",1
😂 ይቺን ቅዱስ ቀን መዝግበህ ያዛት ባይ ነኝ,1
"የፈለገው ትክክለኛ ፓርቲ የኦሮሞን ህዝብ ፍላጎት የማያሟላ ኦሮሞን አይወክልም።
 &gt;&gt; የመደመር ቲዮሪ  የኦሮሞን ህዝብና ለማ መገርሳን የቀነሰ ወቅቱን ያልጠበቀ የሰለጠነ የጋርዮሽ አስተሳሰብ ነው።",0
በፍጹም እውነት አይመስልም,0
"ከኔ ሌላ ላሳር የሚለው አክራሪ ቡድን ዶ/ር መሀሪ ታደሰን እምነቱ ጴንጤ ስለሆነ ለምን የባህር ዳር ከንቲባ ሆነ እያሉ በአፄዎቹ ጊዜ የነበረውን አንድ ሃገር አንድ እምነት ቅዠት እያስተጋቡ ይገኛሉ።
Ethiopia Amhara Bahirdar",0
አሜን የኔ ጌታ!,1
ALARMING NEWS ታዋቂው ፊዚከር ፕሮፌሰር ክራውስ  ደቡብ አፍሪካዊ ቡሽሪም ይሁን ካሜሮናዊው ሃበሻ ሚስት ያለው  ነብይ  ባይ ነኝ  ሁለቱም ሌባ ናቸው ይላሉ,0
ቃልቻ ነው ዘፍን?? ምነው መላቅጡ ጠፋ??,0
"በየ ሺ ""አሜን"" ካልን 
በሚሊዮን  ""እድል"" አለን",1
ደህና ፣ አሁን ተኛ,1
በእውነት ሆነን የአገራችንን ችግር ፈተን ወደ 1 ምዕራፍ እንሻገር። ይኼውም ከድህነት መውጣት ነው።,1
ወሬኛ ወሀቢ! አላማችሁ ኦነጋዊ ፀረ አማራ ፖለቲካ እንደሆነ ተጋልጧል። ሲያምርህ ይቀራል እንጂ የአማራን ሙስሊምና መጅሊስን አንዴ ወሎ መጅሊስ አንዴ ቅብርጥሴ ብትል እጃችሁ አይገባም። አልተናበብንም የወሀቢያና ኦሮሞ አይዲዎሎጂንም አንቀበልም።,0
የኛ ጀግኒት የኛ ኩራት የነካሽው ሁሉ ወርቅ ነው all you do is WIN ጀግኒት ገና ነው ገና,1
የአማራ እና የትግራይ ክልል የሃገር ሽማግሌዎች ውይይት,0
Asham tv | አናርጅ እናውጋ ሙስሊሞች ያንን ተግባራዊ ባደረጉ ጊዜ ውጤታማ ሆነው ነበረ ክፍል 4 | S01 E1 4,1
ወያኔን የናፈቀ ሁላ ምረጥ እና መንግስት ቀይር ማልቀስ ዋጋ  የለውም,0
ስሞትልህ ምን እያደረገች ነው?,0
🤣🤣🤣... ከንቱ ነገር ነህ:እስቲ ሳትጠጣ አስብ,0
በአክሱም ከተማ የሚገኙ ጥንታዊ ህንጻዎች ለከፍተኛ ጉዳት እየተዳረጉ ነው ተባለ,0
": እንኳን ለአክሱም ፅዮን ማሪያም አመታዊ ክብረ ባኣል አደረሳችሁ
ጽዮንን ክበቧት በዙሪያዋም ተመላለሱ
መዝ ፵፯:፲፪
የአክሱሟ ፂዮን ለአገራችን ሰላም ለህዝባችን ፍቅር አንድነት ትስጥልን አሜንን…",1
በሞጣ_መስጂድ ቃጠሎ የፌዴራል መንግስት ቸልታ ለአማራ ክልል መሪ የልብ ልብ ሰጣቸው ። ለማንኛውም መናበባችሁ ሳይገበን ቀርተው አይደለም ፣ ጊዜ ይጠብቃል   ያኔ ለልምምጣችሁ ቦታ አይኖረንም።,0
መልካም ነገር ለማድረግ ጊዜ ያጣ ሰዉ መልካም ለመሆንም ጊዜ አይኖረዉም። ሪቢንድራት ታጎር,1
መተንፈሻ እስከማይኖር ሰዉ እየጫኑ መስኮቱ እንዳይከፈት በሽቦ፣ በገመድ የሚያስሩ ርጉም ባለታክሲዎች ላይ ደህና መብረቅ የሚያወርድ አምላክ ጠፋ? 😡,1
": በደርግ ዘመን ""ሁሉም ነገር ወደ ጦር ግንባር!"" ሲባል እየሰማን አደግን!  አሁን ደግሞ በኢኮኖሚው ዘርፍ ""ሁሉም ሀብት ወደ አዲስ አበባ"" እየተባለ ነው። ይሀው አሁን ደግሞ ባለ ሀብቶች 24 ቢሊ…",0
እኛም መዘመን እንፈልጋለን ይላሉ ባለ ሰማያዊ ቀለም ታክሲዎች።እውነት ነው ዘመንኛ መሆንን የመሰለ የለም,1
"ከዩኒቨርሲቲ ግቢ የሸሹት ሞት መንገድ ላይ አገኛቸው?! 😭😭😭

ኧረ የመፍትሄ ያለህ!!!

እስከመቼ ሟቾች ቁጥር ብቻ እየሆኑ እንዘልቃለን?

ዘላቂ መፍትሄ የሚኖረው መቼ ነው?",0
ከዚህ በላይ ምን ደስታ አለ በእኩልነት ጥያቂያቹህን እንስማ ህመማቹህን እናክም ስትባል ተሰሚነቴ ቀንሷል እና ወደ ሰፈሬ ሂጄ ... ህምምምምም በርቱልኝ አያ የኔዘመን ምርጥ መሪዎች,1
ማሒ የኔ ቆንጆ መልካም ቀን,1
ሀቅ ነው! አሁንም እየተጫወተ ነው። አንዳንድ ሙዚቃ አይጠገብም እኮ,1
መልካም አዲስ አመት አዲሱ ዘመን የፍቅር የሰላም የብልፅግና የአገራችን ሰላም እየተመኘሁ ለሁሉም ማህበረሰብ  እንኳን በሰላም አደረሳቹህ,1
ይሄንን ነው አሃዳዊነት የሚሉት። እንደዛ ከሆነ አሃዳዊነት ይለምልም፤ ይደግ ይመንደግ። አሃዳዊነት ይህ ከሆነ አዎ አሃዳዊነትን እደግፋለሁ።,1
የሚያስወግድ ነገር አንዳች ያስወግድ ጥንብ ዘረኛ እንዳንተ አይነቱ አስመሳይ የኢዜማ ቡችላ በውሸት ማንነት ተደብቆ ፀረ አማራ ጠል ፕሮፓጋንዳ ትነዛላቹ መርዝ ወረኛ ጥንብ ዘረኛ,0
ይህ የሚደነቅ ነው ።,1
"ላስኪት(Laskit) ከሚል የመንግሥት ባለስልጣንና ደክስ (Deks) ከሚል ናይጀሪያዊ በላይ የሚያበሳጨኝ ምንም የለም።
Lastic and desk",0
Conga ድንዙዞችን የበለጠ ለማደንዘዝ የምትሄድበት መንገድ ዛሬ አድርሶሀል እግዚአብሔር ግን እንደሰው አይደለም 100% የሙስሊም ተወላጆችን ሰብስበህ ኢትዮጵያዊነትን እና ኦርቶዶክስን አስወግደህ ስልጣንህን ለማጽናት ብትጣመርም እመነኝ እሱ ይቀድምሀል,0
እቺ ፈረስ ፊት🤣🤣🤣🤣 ባገር ውስጥም 70% አታሞይም እውነትም ረጅም ሠው ልብ ወይም ሱሪ ያጥረዋል ለካ🤔🤔🤔🤔,0
ሴትዬ ማስተማርና ፅጥታ  ማስጠበቅ ሲያቅታችሁ  ዕዳ ደግሞ ይዛችሁ መጣችሁ?? ያልተማረ ሥራ ፈት ወጣት ምን ያህል ጉዳት እንዳለው የሚያውቅ አይጠፋም ስፋራችሁ?? አይጥ  ሞት ሲያምራት የድምት  አፍንጫ ታሽታለች ይባላል::,0
ለውጡ ?? 😂😂 ለውጡ እኮ ብልፅግና ፓርቲ መስርቶ ሌላ አምባገነን ስርዓት መገንባት አይደለም,0
"አክቲቪስቶችን እና ፖለቲከኞችን አጥብቀን እንቃወም መምህር መስፍን ሰለሞን

👉",0
ማር እየላስን ነዋ፣ ማር ለጤና ጠቃሚ ነው፣ ሎል :),1
ፋራ የመንደር ዱርዬ ስራ ፈተን አንተን ስንከተል አልታየህም ምድረ ዱቄት እኛ ብዙ ስራ አለብን ኮተት,0
ለራሱ በቀን 24  ጊዜ ምክር የሚያስፈልገው ፉዞ በቀን 3 ጊዜ ካልመከርኳችሁ ሲል ምን ይባላል?,0
ከምንም በላይ ይህ ምርጫ ቶሎ እንዲሆን የምመኘውና ትልቅ ተስፋ ያለኝ፣ሕዝባችን  አዴፓ ከተባል ገልቱ ቡድን  በሰላም የሚላቀቅበት የመጨረሻው  ምእራፍ  መሆኑን በማሰብ ነው።,1
Asham tv | አናርጅ እናውጋ   ሙስሊሞች ያንን ተግባራዊ ባደረጉ ጊዜ ውጤታማ ሆነው ነበረ   ክፍል 4 |  S...  via,1
"መቃብር ቦታን ፈንቅሎ 'ለልማት'? 😱ምን አለ የአባታችሁን አጥንት አንቀሳቅሱ ብትሉን?!?!
ቤተስኪያን ናችሁ ካድሬ?
እውነትም 'ቤት አልባ ኢትዮጵያዊ'....
ደሞ 'ወደ ኢትዮጵያ ተመለሱ' ይሉናል....
አገር ማለት ሰውን እንደ ሰው ማክበር ነው!!
ብሽቅ",0
በለው! አሜን ብያለሁ እሺ፤  ታንክዩም ጭምር,1
"""11ቢልየን ብር ያላቸው ባለሀብቶች እንዳሉን ዛሬ ነው ያወኩት"" ትላለህ እንዴ? አፋር ውስጥ ቢያንስ 1 የነዳጅ ማደያ የሌለው የወረዳ አስተዳዳሪ አለ እንዴ?",0
