cleaned_tweets,sentiment
eskindernega ክላሽና ሜንጫ የታጠቀ ቡድን ህጋዊ ሆኖ ስንቀሳቀስ ለባለ ብእሩታጋይ አዳራሽ የምከለከልበት አገር ያለነው ፍትህ ሆይ ወዴት ያለሽው,mixed
,neutral
,negative
hymelee abbasheger ኖኖ ፖለቲካ አይደለም ፖለቲከኞቹህ ናቸው ለዚህ ቀውስ የዳረጉን ሲቀጥል ኤርትራን ማመናመን እሚባል ስርቅአት ቀርተዋል እኛም ራሳችን አልቻልንም ወንድሜ የእሱ ፖለቲካ አይደለም ወረራ ኢትዮጵያ ኤርትራን ያጣችው ፓርላማ ስለፈረሙ,negative
isuchisu እስኪ እንደው ይሄ ጥሩ አጋጣሚ ይሁን የምታውቀውን አንድ በጎ የሆነ ለሙስሊሞች ከእስልምና ያበረከቱትን አስተዋፅኦ ንገረኝ,neutral
summssssss heleniye ተሰጥኦ ብላ እንዳታፍ ብቻ,negative
የባሶ ሊበን ወረዳ ግብርና ልማት ፅቤት የበጀት አመት እቅድ አፈፃፀም የ በጀት አመት የእቅድ ትውውቅ አካሄደ,neutral
gfasil v አቡ ሚስማር ምቾት,neutral
ለምን አንድ ሰው እንደሚመታ ይአ ሲ ኢ ምኤ ልቭፓዶ ቢያንስ መናገር ይችላሉ ውነ ኝልገረደያእ ንም,negative
ethiosun ህወሀት ላይ የተነጣጠረ ንግግር ካቆሰለህ አንተንም ዘረኝነት ተጠናውቶሀል ማለት,negative
antyeaverse እኮ ምን ደህና ነገር ሆኖ መታየት ያለበት በዛ ላይ ደግሞ ድሀውና ያልተማረው ወጣት ይሄን የሚያደርገው ምን ለማለት ውስጥ ሱሪ እንክክዋን ቢኖራቸው ምን ያህል ንፁህ ሆኖ የሚያመርቁት,negative
eliasmeseret የዘንድሮ መንግስት ስላወራ ብቻ የህዝብን ይሁንታ ሚያገኝ መስሎታል,negative
melakabera munibm 🤣🤣🤣🤣 ብቻ,neutral
xanok hymelee eskender ethioliberty haileyabekele ወዳጄ ለሚዛናዊነት ያለህ እይታ ትክክል አይመስለኝም አስተካክለው ለጥያቄህ ከላይ የተፃፈውን ትዊት አንብበው በተረፈ መልካም ምሽት,mixed
,positive
ደሴ በር አደለም የሚባለው ዲሴምበር,neutral
,neutral
,positive
befeqe ስለዚህ በትዊተር ድምፅ ሰጪዎች የምርጫ ቅድመ ትንበያ ልትሰራ እንዳይሆን ብቻ የትዊተር ተጠቃሚዎችና መራጩ ህዝብ አራምባና ቆቦ ናቸው ወዳጄ ደግሞም ሚያዝያ መስቀል አደባባይ ለኢህአዴግ የወጣው በሳምንቱ እንዴት በጠረባ እንደዘረረው አትርሳ,neutral
mebrahtusenait 🤣🤣🤣 እኮ አንች የምታወሪው ጊዜ ጠይቄ እንኳን ከገባኝ ጎበዝ ነኝ ለማንኛውም ለመፍጠን እንሞክራለን,positive
ኢዜማ አቋሙ ከዚህ የተለየ ከሆነ በግልፅ አዲስ አበባ የኦሮምያ ክልል አይደለችም ኦሮምያ በአዲስ አበባ ላይ ልዩ ጥቅም የሚባል መብት ይለውም ብሎ ለህዝቡ ያሳውቅ,neutral
,neutral
marco reus ሚስቱ ቡዳ እንዳይበላት ብለው የልጃቸውን ፎቶ post የማያደርጉት,negative
hello ማን ልበል አቤል ነኝ አቤል አቤል አቤል ነኝ እኮ አቤል የትኛው አቤል ደና ነሽ እንዴት ነሽ እሺ ሰላም አለው father ሰላም,mixed
rt balchaeyob የኢኮኖሚ ሀይላቸውን ለሚገነቡ ልሂቃን ምቹ ሁኔታን ይፈጥራል አብዛኛውን ድሀና ምስኪን ለድህነቱ ምክንያት የሆነው የሌላ ብሄር ቋንቋና ሀይማኖት ተከታይ የርሱ ቢጤ ድሀና ምስኪን እንደሆነ ለማሳመን…,negative
zaoneaboveall ደህና ነኝ በፒያኖ ክፍል ውስጥ ነኝ,neutral
ታህሳስ ትንፋሽ ያጠራት አዲስ አበባ በትንግርት የተረፉላትን አረንጓዴ ቦታዎች ዳግም ላታገኛቸው ተብሏል,neutral
,positive
ልደቱን በዝማሬ ካከበርክ ትልቅ ስጦታ ይሰጥሀል ቅዱስ ኤፍሬም እንዲህ ይላል ሄሮድስ ልደቱን ላከበረች ልጅ ደስ ተሰኝቶ ክፋትን የተሞላ ስጦታን ይህውም የመጥምቆን አንገት በውጪት ሰጥቷት ነበርክፉው ሄሮድስ ይህንን ካደረገ እጅግ አዛኝና ሩህሩህ,positive
ethiopia የመጀመሪያው ሰው ነኝ ከቤታችን ልብሴ ላይ ተደርጎልኝ ከጏደኞቼ ጋር ባትጌ እየተባባልን የማይረሳ,positive
ለትራምፕ ስንሳቀቅ ህውሀት ከመቀሌ ደሞ አልወሀድም ብላለች አሁን ህውሀት ብልፅግና ካልሆነች ሌላ ድርጅት ነች ማለት ስለዚህ የያዘችውን ስልጣን ለብልፅግና ትለቃለች ወይስ ትተናነቃለች,negative
nardosabebe የኢዜማ ደጋፊዎች በተለይም አርማውን ይዘው የሚንቀሳቀሱ አባላቱ ማህበራዊ ትስስር መድርኮችን የኢዜማን ሀሳብ ለማስተማሪያነት መጠቀም ላይ ብታተኩሩ ደግ ስልጠና መስጠቱን ጠበቅ ብታደርጉት ደሞ ሸጋ ethioliberty ethzema,neutral
mengistieg abiyahmedali ለውጡ አልዘገየም ከዘገየም ምክንያቱ ለውጡን ቅንጣት የማያግዙ ለመተቸት ከፊት የሚሰለፉት ናቸው ጥሩ ነገር ስናይ ማድነቅና ማገዝ ከፍ እንጂ ዝቅ አያደርገንም እንለማመደው,neutral
እስክንድር ምርጫ የሚወዳደረው ስንታየሁ ቸኮል ኤልያስ ገብሩን ይዞ ባይሆን በምርጫ ጣቢያው ጥሩ ተፎካካሪ ሊሆን ይችላል…,neutral
ታህሳስ “ተወዳዳሪ ሀገር በቀል የኮንስትራክሽን ኢንዱስትሪ ለኢትዮጵያ ብልፅግና”,positive
,neutral
,positive
,mixed
ኢትዮጵያ የአባይ ወንዝን ተፈጥሮአዊ ፍሰት እንድትጠብቅ የቀረበላትን ጥያቄ ውድቅ አደረገች,neutral
fitsumaregaa አውሮፓም አብዛኛውን ጊዜ የኛ ገና እለት በረዶ የሚወርደው,neutral
melakabera abiyahmedali በትክክል በዚህ አጋጣሚ ሰይፉ ምን ያህል የሰው ፍቅር እንዳለው እያየበት,positive
,neutral
,neutral
አብይ አህመድ ለህዝቡ የሚጨነቀው ስልጣኑን ከህዝቡ ቢያገኘው ግን አይደለም ስለዚህ አብይን የሚያስጨንቀው የፈረንጆቹ ፍላጎት የኢትዮጵያ ህዝብ ስልጣን ካልሰጠህ ለመቶ ሚሊዬን ከብቶች ለምን ትጨነቃለህ,neutral
የተከበሩ የአፋር ክልል ርመ ዛሬ ከአማራ ክልል ለመጡ ልኡካን እንኳን ደህና መጡ ንግግር ሲያደርጉ የአማራ ህዝብ የአፋረ ህዝብ አብሮ መኖር ለዘመናት በወግ ስርአት ተጠብቆ የቆየ ሲሆን በወቅታዊ ንፋስ የሚናድ አይደለም ብለዋል,positive
መሽረፈት ኮረጆ ገልብጬም ቢሆን ምርጫውን አሸንፋለሁ… አመትም እነግሳለሁ,mixed
haymana drdanyy semiraam officiallyabel yonasadm ደረቱቷ ጋር አይደል,neutral
ገንዘብ ደስታ አይገዛም የሚሉት ነገር ልክ ሊሆን ይችላል ኪሴ ገንዘብ ካለኝ ግን ምሽቱ እንዴት ደስስ እንደሚል,neutral
addisact eteneshab አሪፍ እንደሆነ ሰምቻለሁ እስካሁን አላየሁትም,mixed
thegareport ወንድም በአሁን ሰአት ከፍተኝ ትምህርት ቤት አሉን ከዚህ ውስጥ ቱ ላይ ችግር ያለው እነዚህም የመቀበል አቅማችው ውስን አዳዲስ ቢሆኑም ችግር መፈጠር አልነበረበትም እኝም ቢሆን በምንም መልኩ ችግር እንዲኖር መፍቀድም የለብንም,positive
zemenuya tirsity ሞዴል ጤና ጣቢያ ሞዴል ሆስፒታል,neutral
gualridwan የሌባ ደረቅ,negative
rt fdrelandbank ኢፌድሪ መሬት ባንክና ልማት ኮርፖሬሽን አላማ የፈደራል መንግስት መስሪያ ቤቶችና የልማት ድርጅቶች ስር የሚገኙ ይዞታዎችን አንድ በአንድ መቁጠር ካርታ እንዲኖራቸው ማድረግ…,neutral
እንኳን ለመገለጥ አስተርዮ በአል አደረሳቹህ ሞትሰ ለማዋቲ ይደሉ የቅድስት ማርያም ሞትን መቅመስ የሚገርም የሚደንቅ,mixed
,negative
መብት በትግል እንጂ በልመና አይገኝም ባህርዳር ኢትዮጲያ,neutral
kalidkelifa ምለህ ኦሮሞ ከግራኝ መሀመድ ወርራ በኋላ አዲስ አበባ የሰፍርው አዲስ አበባ በአማራ በጉራጌ ጋፋት ሌሎችም ናቸው የቆርቆሩት እኮ አደል,neutral
የበፊቱ standard ካልኩሌተር አሁን በscientific ካልኩሌተር እንደሚል እንጠብቃለን,negative
dagmawitmoges የትራፍክ አደጋ ከድሮ የበለጠ የዜጎችን ህይዎት እየቀጠፈ ሁሉም የበኩሉን ልወጣ ይገባል ክ ምንስትር ደግማዊት እናመሰግናለን ጥሩ ስራ,positive
abionebekele በተመሳሳይ ችግር እየተጠቃህ ከሆነ ግን ማውራት እንችላለን,neutral
,neutral
heyab ኸረ እንዳታስለቅሰኝ አለቃ ያክብርልኝ አምጣው በከባዱ አቀባበል እናደርግለታለን,positive
ታሀሳስ አም የ ኢ ት ዮ ጵ ያ ካሌንደር ✌ ❤ መልካም ቀን ❤,neutral
አየ ግዜ ምረት ኩናትን መቀረት ሰላምን መረት ኩናት ዝሰገሮ መቀረት ሰላም መን ይነግሮ,positive
tyoftan jawarmohammed አህያ እኮ ክርስቶስን የተሸከመች ከሁሉም የተመረጠች ሰርታ በእንደ አይነቱ የማትመሰገን ቀን ተሌት በሰው ደደብ ተሸክማ እንኳን የምትደበደብ ታታሪ እንሰሳ ነች ያለ አህያ የእንደ አይነቱ ህይወት ይከብድ ቢገባህ,neutral
beteberhanu zeastegoma ethzema ሁሌም እውነት አይደለም የተለየ ኮንቴክስት ያጋጥማልበአፍ መፍቻ ቋንቋ መማርን ተመልከትመንግስት ፖሊስ ቀርፆካሪኩለምመምህራንትምህርት ቤት የመሳሰሉትን ካላሟላ ግለሰቡ ስለፈለገ ብቻ እንዴት ይሆናል,neutral
,neutral
heyab ቀልደኛ ነህ ኛ ዲያስፓራው ድሀ ኛ በባህር በኩል ሰው የሚጠፋው ለህክምና መሆኑን አላቅም እንዳትለኝ ብቻ,neutral
jantelagen ስዊዲን ስለ ሀብት ማውራት ነውር የሆነባት አገር,neutral
ቢያንስ መናገር ይችላሉ ስረድ ጉርደያኪስእ ልብምጭ ለምን ይሻቸዋል ልናሳሳነያ ድገንመ ንትበሳሳነያ ንኛእ ውሰ ድንአ,neutral
,mixed
hailewjesus ራስህን አትከራከር ሚያዚያ የወጣውን ሰልፈኛ ሚያዝያ የወጣው አሳጥቶታል ግንቦት ኢህአዴግን የዘረረውም የሚያዝያ ው ሰልፈኛ,neutral
cherkosa ghebreyohannes merongetahun yonasg selkid meronina ወያኔዎች አላችሁ ለመሆኑ ኤርትራ የእራሷ ብቁ ጀግች አሏት እራሷን መጠበቅ ትችላለች ተራ የወያኔን አሽከር አትቀጥርም ተስፋ ቁረጡ ግን አይዟችሁ በርጩማ ተሸክማችሁ ወደ ፌደራል ፖርላማ ብቅ እንድትሉ ይፈቀድላችዋል,mixed
sendhalewa atnafb ሚስት ለባል መሆኑ ይሆን,neutral
ethiopialiveupd sheethiopia እንኳን ኮስት ሼሪንግ ኖሮ ድሮ ትት ሙሉ ለሙሉ ነፃ ሆኖ እያለም ችግር አልተፈጠረም ችግርን በቅጡ ሳያጠኑ ለመፍትሄ መሮጥ ዋናውን ችግር መጋፈጥ ሲያቅት ሌላ ችግር ፈጥሮ እሱን ለመፍታት መሞከር መፍትሄ ቢመስልም ሊሆን አይችልም ይታሰብበት,neutral
tesfamaryam እንኳን ወደ ሊቨርፑል አደላለው🤷‍♂️,positive
,mixed
,neutral
ገቢና ቁጭ ብዬ ከኋሏ የተቀመጠችው የሰፈራችን ልጅ ሰላም አለችኝ በቃ አርፈሽ ቁጭ በይ ይከፈልልሻል,neutral
አቶ እስከዛሬ በከፈሉት ዋጋ አክብሮታችን ባይለያቸውም ከሁኔታው የተረዳሁት ዶር አቢይ ለያዙት የአንድነት የአብሮነት ሀሳብ ምን ያህል ዋጋ እየከፈሉና ወዳጆቻቸውን እያጡ መሆናቸውን,neutral
tesfamaryam ኧረ እኔን ጨምሮ ብዙና እልፍ አእላፍ ወንዶች አለን ቀልብ መግፈፍ ግን ደስ ይለኛል ስለ ባል ምርጫው መልካም እድል,neutral
ፓርላማው ህግ ያመርታል በ እያደገ ያለ የኢትዮጵያ ብቸኛ ሴክተር,mixed
,neutral
ሀሳብን በነፃነት የመግለፅ መብት የድሞክራሲ ኦክስጅን ይባላል,neutral
maerg ግልገሏ እኮ ልቀቂኝ ሊህድበት እያለች ኧረ እየሰማናት,neutral
zemickyd በነገራችን ላይ ኢዜማ የአይዲዮሎጂ ፖለቲካን መሰረት አድርጎ የሚሰራ ፓርቲ ብልፅግናም ወደ አይዲዮሎጂ ፖለቲካ እያደገ በሁለቱ መሀል ልዩነት የለም ብለው የሚያለቅሱት በሀሳብ ከመሰብሰብ ይልቅ በዘር መሰብሰብ ይሻላል የሚሉ ብቻ ናቸው,neutral
,negative
ኦሮሞ ሲተርት «በቀን የጮኸ ጅብ ማታ ሊመጣብህ እንደሆነ እወቅ» ዛሬ መታወቂያ የከለከለ መንግስት ነገ የምርጫ ኮሮጆ ላለመስረቁ ዋስትና የለም ሳይንቲስቱ,negative
ምስራቅ ኦሮምያን በቅጡ ማስተዳደር ሳትችል ዘለህ መደመር ለምስራቅ አፍሪካ ይጠቅማል ያልክ ልጅ ደህና ነህ እንዴት ነህ 🤪🤪‍♂️‍♂️,negative
የምድር ዝቅተኛውና ሞቃታማው ቦታ አፋር ጨው ጌጥ አለን ግን አላጌጥንበትም ጫጫታ ላይ ነን ዋሉልኝማ ❤,neutral
,neutral
beteberhanu የሚያሳዝነው እነዚህን ጥያቄ በገዛ እጃችን ስልጣን ካሳቀፍነው በደንብ ካመቻቸ በሀላ ምናልባት ከአመት በሀላ እናነሳና ያኔ ይገባናል ጅብ ከሄደ ውሻ ጮኸ ይሆናል,neutral
hymelee getachewss ፆም እኮ አይደለም ችግሩ በፆም ወቅት እንዲህ እንቁልልጬ እሚል ሰው ሲኖር እሚከብደው,negative
antesho የረጋ ወተት ሲነጠር ቅቤ ይወጣዋል ከዛ የተረፈው ቀጭን ቆምጣጣ ፈሳሽ አሬራ ይባላል አሬራ ለዘብ ባለ እሳት ሲሞቅ አይብ ይሰራልያንን አጥልሎ ጤና አዳም ጣል አርጎ ፈታ ማለት እንግዲ my mom raised me well,neutral
መንግስት ባለአደራውን ሲያዋክበው የከረመው ህገወጥ ናችሁ በማለት አሁን ህጋዊ ፓርቲ እሆናለሁ ሲል ለምን የመሰብሰቢያ አዳራሽ ከለከለው ይህ የዲሞክራሲያዊ መብት አፈና በዚች ሀገር እስከመቸ የሚቀጥለው,negative
abrahamabr በዚህ የቁመት ልዩነት ጉዳዩን እንዴት እንዴት የሚያካሂዱት ብዪ ራሴን ጠይቄ ሳልጨርስ የጥበብ መጀመሪያ እግዚአብሄርን መፍራት ነውሁለተኛው ጥበብ ደግሞ በማያገባህ አለመግባት ያለው ፓስተር ትዝ አይለኝም,positive
ኢትዮጵያ ውስጥ በጣም አስቂኝ ነገር ቢኖር የጋራ የሚወደስና በጋራ የሚኮነን አጀንዳ የሌለን መሆኑ እስኪ ፖለቲካውን እንተወውና ህፃናት እህቶቻችን ያገተው ውርጋጥ በእኩል ማውገዝ ያቅተን ይሄኮ ፖለቲካም አይደለም ይሄ ከሰውነት ውጭ,mixed
